time,Lat.,Long.,Mw,magType
2008-03-07T21:52:11.920Z,34.918,72.571,3.8,mb
2008-03-07T19:51:51.890Z,39.317,74.369,4.5,mb
2008-03-06T23:38:27.060Z,37.016,71.383,4.4,mb
2008-03-05T22:57:12.520Z,33.768,75.028,4.2,mb
2008-03-05T19:43:56.490Z,37.348,72.271,4.3,mb
2008-03-05T13:50:14.670Z,39.924,77.564,4.3,mb
2008-03-05T09:27:36.420Z,36.601,70.862,4,mb
2008-03-04T21:56:13.340Z,35.958,70.013,4.4,mb
2008-03-04T14:36:35.620Z,35.87,69.137,4.2,mb
2008-03-04T00:26:16.310Z,34.473,70.329,3.6,mb
2008-03-03T18:37:07.330Z,33.155,69.93,3.8,mb
2008-03-01T09:22:27.340Z,35.463,74.987,4.4,mb
2008-03-01T08:36:07.190Z,35.382,74.882,4.3,mb
2008-03-01T05:51:00.350Z,36.038,68.512,4.3,mb
2008-02-29T18:40:53.500Z,33.75,75.008,3.8,mb
2008-02-28T21:49:38.680Z,37.538,72.381,4.5,mb
2008-02-28T16:48:30.280Z,37.438,71.979,4.3,mb
2008-02-28T03:19:35.050Z,37.794,72.987,4,mb
2008-02-27T00:42:55.660Z,37.076,71.776,4.8,mb
2008-02-26T16:10:28.250Z,30.988,67.191,4,mb
2008-02-25T12:55:13.580Z,37.226,72.056,4.8,mb
2008-02-25T07:25:06.430Z,33.706,74.941,4.3,mb
2008-02-24T21:23:08.740Z,39.75,72.268,4.4,mwc
2008-02-24T19:38:44.650Z,36.388,71.487,4.4,mb
2008-02-24T01:08:07.080Z,36.608,70.607,3.7,mb
2008-02-23T17:00:42.210Z,37.077,71.959,4.6,mb
2008-02-23T04:41:18.890Z,36.461,70.925,4.9,mb
2008-02-23T02:23:08.640Z,36.837,75.904,3.9,mb
2008-02-22T16:00:51.140Z,36.868,72.323,3.9,mb
2008-02-21T18:29:26.100Z,37.473,72.016,4.1,mb
2008-02-21T06:57:23.440Z,39.496,77.479,3.9,mb
2008-02-21T04:10:46.790Z,37.025,71.596,4.5,mb
2008-02-20T16:40:57.230Z,36.645,71.603,4.2,mb
2008-02-20T13:16:34.490Z,36.536,71.234,4.6,mb
2008-02-20T10:49:17.670Z,36.472,70.99,4.5,mb
2008-02-20T05:07:34.940Z,37.36,71.995,4.4,mb
2008-02-20T02:36:03.990Z,33.818,74.523,3.6,mb
2008-02-19T14:48:54.040Z,36.144,69.56,4.5,mb
2008-02-18T23:59:45.940Z,37.366,71.815,3.8,mb
2008-02-18T23:51:17.020Z,36.867,70.855,3.9,mb
2008-02-17T01:50:47.640Z,36.24,71.559,4.3,mb
2008-02-16T21:17:28.540Z,36.156,71.431,4.4,mb
2008-02-16T16:53:21.680Z,36.454,71.155,4.7,mb
2008-02-15T21:24:07.940Z,37.386,72.217,3.7,mb
2008-02-13T12:58:33.400Z,31.537,72.075,3.8,mb
2008-02-13T05:36:04.030Z,39.225,73.504,4,mb
2008-02-12T19:24:34.220Z,40.245,71.95,3.7,mb
2008-02-12T18:37:48.440Z,39.275,69.336,4.3,mb
2008-02-12T17:52:48.330Z,36.265,75.832,4,mb
2008-02-12T10:55:37.640Z,39.493,74.703,4,mb
2008-02-09T14:17:41.680Z,36.67,70.558,3.9,mb
2008-02-08T13:01:45.310Z,34.922,77.191,3.5,mb
2008-02-07T18:01:50.000Z,34.506,74.223,3.2,mb
2008-02-06T23:37:28.480Z,34.721,73.287,3.7,mb
2008-02-06T23:14:30.270Z,37.041,71.253,4.3,mb
2008-02-06T21:44:48.640Z,36.687,71.038,3.6,mb
2008-02-05T22:53:53.380Z,37.273,71.951,3.9,mb
2008-02-05T10:28:12.480Z,38.269,73.432,3.7,mb
2008-02-05T02:53:46.090Z,36.063,70.217,4.4,mb
2008-02-04T21:19:23.010Z,37.15,71.503,4.5,mb
2008-02-04T20:12:13.630Z,36.494,70.181,4.8,mb
2008-02-04T17:02:14.370Z,36.765,73.408,3.3,mb
2008-02-04T09:03:58.290Z,37.313,71.566,3.8,mb
2008-02-03T20:23:01.990Z,37.623,72.648,4.1,mwc
2008-02-03T18:03:14.370Z,36.64,71.52,4.1,mb
2008-02-03T16:27:49.980Z,40.344,73.09,4.5,mwc
2008-02-03T12:49:18.790Z,33.903,73.403,3.4,mb
2008-02-03T01:30:24.990Z,38.679,75.231,3.8,mb
2008-02-02T16:50:16.400Z,40.427,72.852,4.2,mb
2008-02-02T01:13:17.310Z,36.363,71.261,3.6,mb
2008-02-01T04:35:31.550Z,36.6,70.965,4.1,mb
2008-01-30T11:07:34.950Z,36.048,71.12,4.2,mb
2008-01-30T06:04:18.120Z,38.955,70.571,4,mb
2008-01-30T05:14:16.660Z,36.372,71.271,4.3,mb
2008-01-30T04:06:34.200Z,36.549,70.925,3.8,mb
2008-01-29T22:04:28.100Z,37.472,72.478,4,mb
2008-01-29T19:59:10.080Z,40.243,72.481,4,mb
2008-01-28T23:32:27.210Z,36.387,70.294,4.5,mb
2008-01-26T23:23:29.990Z,36.598,70.999,3.7,mwc
2008-01-25T17:27:48.000Z,37.084,71.933,3.9,mb
2008-01-24T04:03:19.760Z,39.07,70.606,4.1,mb
2008-01-24T03:43:50.850Z,34.237,74.213,3.6,mb
2008-01-23T08:28:11.260Z,36.139,66.571,3.7,mb
2008-01-23T01:27:07.180Z,36.215,66.79,4,mb
2008-01-22T01:01:45.980Z,36.213,71.268,3.8,mb
2008-01-21T21:24:55.190Z,38.289,73.459,3.8,mb
2008-01-21T10:11:40.970Z,36.641,71.234,3.5,mb
2008-01-20T06:05:19.590Z,37.186,71.261,3.5,mb
2008-01-19T19:24:59.830Z,36.428,70.767,5.2,mb
2008-01-19T01:21:32.400Z,36.104,71.118,3.1,mb
2008-01-18T19:18:51.940Z,37.97,73.233,4.7,mb
2008-01-17T16:51:39.340Z,39.369,77.484,4.1,mb
2008-01-17T08:44:50.120Z,36.111,71.105,4.6,mb
2008-01-17T05:38:48.210Z,37.221,71.981,4.5,mb
2008-01-16T13:39:24.700Z,36.54,70.981,4.6,mb
2008-01-16T03:17:48.640Z,34.723,69.684,4.1,mb
2008-01-14T22:46:03.170Z,36.574,71.071,4,mb
2008-01-14T08:58:55.670Z,37.695,75.95,4.1,mb
2008-01-14T03:27:52.690Z,36.471,70.528,3.8,mb
2008-01-14T02:29:00.800Z,36.505,70.914,4,mb
2008-01-13T23:52:17.010Z,36.447,70.997,4,mb
2008-01-12T18:21:51.320Z,39.161,71.171,3.9,mb
2008-01-12T01:05:13.700Z,35.593,75.337,3.6,mb
2008-01-11T22:35:26.550Z,36.432,70.73,3.6,mb
2008-01-11T15:14:32.990Z,36.304,71.537,4.2,mwc
2008-01-11T04:25:22.200Z,36.481,71.347,4.2,mb
2008-01-10T11:54:34.340Z,36.412,71.406,4.1,mb
2008-01-09T11:45:03.890Z,34.378,73.617,3.9,mb
2008-01-09T01:29:10.900Z,36.227,71.582,4.5,mb
2008-01-08T16:09:05.200Z,36.938,72.359,4.4,mb
2008-01-08T11:45:42.210Z,38.082,72.543,4,mblg
2008-01-08T11:23:33.410Z,37.293,71.588,4.5,mb
2008-01-08T04:14:41.710Z,34.73,70.528,4,mb
2008-01-07T07:35:37.640Z,37.238,71.164,4.2,mb
2008-01-07T04:08:38.880Z,31.633,76.715,3.4,mb
2008-01-06T22:09:14.550Z,39.586,74.333,3.8,mb
2008-01-06T16:25:33.480Z,34.561,73.636,3.7,mwc
2008-01-06T01:33:38.420Z,36.881,71.002,3.4,mb
2008-01-05T01:22:49.480Z,37.575,70.759,4.1,mb
2008-01-04T15:38:16.880Z,43.373,75.376,3.7,mb
2008-01-04T10:49:19.390Z,36.456,71.077,4.7,mb
2008-01-04T04:30:09.180Z,36.54,71.133,3.8,mb
2008-01-03T14:10:20.250Z,33.283,75.928,3.6,mb
2008-01-03T09:42:30.960Z,36.425,70.305,4.6,mb
2008-01-02T20:13:12.870Z,37.763,69.117,4.3,mb
2008-01-02T15:01:54.140Z,36.485,71.317,4,mb
2008-01-02T00:15:32.170Z,40.465,72.666,3.8,mb
2008-01-01T22:32:15.390Z,40.516,72.961,3.5,mb
2008-01-01T22:06:01.150Z,37.474,71.81,4,mb
2008-01-01T11:24:50.680Z,36.402,70.596,4.1,mb
2008-01-01T06:32:27.960Z,40.288,72.985,5.6,mb
2007-12-31T19:26:26.190Z,41.116,71.946,4.7,mb
2007-12-31T18:23:36.490Z,41.113,71.944,5,mb
2007-12-31T11:49:25.310Z,36.383,66.787,3.7,mb
2007-12-31T10:47:31.480Z,37.849,71.829,4.2,mb
2007-12-30T21:53:27.810Z,36.505,70.927,4.2,mb
2007-12-30T18:15:00.660Z,36.388,70.978,4.5,mb
2007-12-30T08:19:11.640Z,36.401,70.954,4.6,mb
2007-12-29T21:27:24.040Z,43.046,76.862,4.5,mb
2007-12-29T17:27:01.190Z,36.662,71.278,4,mb
2007-12-29T14:52:31.750Z,36.945,71.57,4.3,mb
2007-12-29T05:09:43.160Z,31.074,69.953,4.6,mb
2007-12-28T19:40:08.060Z,37.661,70.352,4.4,mb
2007-12-28T00:22:26.020Z,36.803,71.034,4.1,mb
2007-12-27T21:40:22.230Z,37.938,69.38,3.8,mb
2007-12-26T19:31:23.870Z,35.222,76.655,4,mb
2007-12-26T04:45:32.780Z,40.342,73.058,5.1,mb
2007-12-25T20:23:56.140Z,36.674,70.972,4.3,mb
2007-12-25T08:59:18.910Z,38.179,68.892,3.8,mb
2007-12-24T20:07:03.510Z,36.337,70.243,4.2,mb
2007-12-23T16:07:37.570Z,36.486,70.59,4.5,mb
2007-12-23T06:06:04.710Z,36.68,71.324,4.1,mb
2007-12-23T01:44:27.520Z,36.962,71.979,3.9,mb
2007-12-22T11:17:46.390Z,35.793,71.085,3.5,mb
2007-12-22T09:56:00.200Z,36.045,70.052,4.5,mb
2007-12-21T23:49:31.630Z,38.29,67.987,4.6,mb
2007-12-21T00:45:05.020Z,39.477,77.28,4.4,mb
2007-12-19T23:21:52.480Z,37.261,72.114,4.5,mb
2007-12-19T13:08:22.260Z,36.485,71.344,4.4,mb
2007-12-18T22:53:14.170Z,34.52,73.342,3.8,mb
2007-12-18T19:57:11.130Z,36.119,71.397,3.6,mb
2007-12-18T13:51:53.850Z,30.475,69.961,4,mb
2007-12-18T05:56:17.690Z,30.583,69.942,4.9,mb
2007-12-17T07:30:45.960Z,39.451,75.118,4.6,mwc
2007-12-17T06:43:37.740Z,36.335,71.261,3.5,mb
2007-12-15T00:44:39.660Z,36.563,70.295,4.6,mb
2007-12-14T19:03:49.410Z,30.448,70.193,4.1,mb
2007-12-14T09:27:41.810Z,36.271,69.589,4.3,mb
2007-12-14T04:39:49.220Z,37.065,74.448,3.7,mb
2007-12-14T02:35:12.340Z,37.135,72,4.7,mb
2007-12-13T19:19:14.240Z,36.532,71.233,4.5,mb
2007-12-13T01:16:48.840Z,41.256,79.399,3.8,mb
2007-12-12T20:00:59.400Z,36.493,71.182,4.6,mb
2007-12-12T07:16:45.210Z,34.636,73.222,4.1,mb
2007-12-11T16:01:32.250Z,34.923,77.428,4.3,mb
2007-12-11T15:56:38.640Z,34.99,77.478,5.1,mb
2007-12-09T14:42:00.110Z,36.582,67.811,3.7,mb
2007-12-08T19:49:43.470Z,36.689,71.207,4.3,mwc
2007-12-08T15:35:41.250Z,36.546,71.01,4,mb
2007-12-08T15:10:02.500Z,36.574,71.18,4.6,mb
2007-12-07T05:29:49.520Z,37.114,71.886,4,mb
2007-12-06T00:31:31.500Z,37.288,72.334,4.3,mb
2007-12-05T22:09:24.130Z,36.831,71.631,4.4,mb
2007-12-05T21:29:10.080Z,36.623,71.058,4.9,mb
2007-12-04T03:19:12.000Z,37.167,71.974,4.9,mb
2007-12-03T15:14:26.380Z,36.529,71.097,4.6,mb
2007-12-02T11:57:05.150Z,36.591,71.025,5.2,mb
2007-12-01T02:41:13.260Z,36.555,70.86,4.5,mb
2007-11-30T13:20:26.960Z,38.376,71.163,4,mb
2007-11-30T09:35:03.180Z,38.279,71.358,4.4,mb
2007-11-29T22:38:30.670Z,36.041,70.438,4.3,mb
2007-11-29T10:02:44.430Z,36.422,71.734,5.1,mblg
2007-11-28T11:24:50.950Z,36.919,71.646,4.4,mb
2007-11-28T09:29:27.230Z,36.509,70.828,4.8,mb
2007-11-28T07:08:43.380Z,36.569,71.096,4.5,mb
2007-11-27T14:16:36.840Z,36.662,71.446,4.5,mb
2007-11-26T23:26:05.170Z,36.475,71.309,3.5,mb
2007-11-26T17:17:02.920Z,36.893,79.678,3.4,mb
2007-11-25T22:26:27.950Z,37.328,77.191,3.9,mb
2007-11-24T21:24:49.110Z,37.022,71.777,4.5,mb
2007-11-22T22:54:20.620Z,35.957,70.764,4.3,mb
2007-11-22T20:01:36.480Z,36.665,71.165,4.1,mb
2007-11-22T14:11:38.930Z,35.614,69.726,4.5,mb
2007-11-22T04:47:56.070Z,36.302,71.406,4.2,mb
2007-11-22T00:22:16.060Z,39.895,76.155,4.2,mb
2007-11-22T00:18:30.530Z,39.99,75.959,4,mb
2007-11-20T22:13:58.870Z,36.439,70.343,4,mb
2007-11-20T12:25:59.080Z,36.225,69.854,4.8,mb
2007-11-19T06:46:04.860Z,38.592,73.772,4.8,mb
2007-11-19T04:07:40.100Z,36.008,70.546,4.1,mb
2007-11-17T15:52:26.450Z,35.457,68.839,3.5,mb
2007-11-17T04:06:19.480Z,37.029,71.772,4,mb
2007-11-16T12:22:42.120Z,40.193,72.974,4.5,mb
2007-11-16T12:19:54.300Z,40.445,72.97,3.6,mb
2007-11-14T21:44:58.210Z,38.616,70.57,3.7,mb
2007-11-13T20:27:01.890Z,36.385,70.597,4.5,mb
2007-11-13T05:57:33.680Z,36.674,80.047,4.9,mb
2007-11-13T04:22:04.620Z,36.617,79.906,3.7,mb
2007-11-12T08:21:51.080Z,36.241,71.226,5,mb
2007-11-12T05:20:30.250Z,37.965,71.417,4.6,mb
2007-11-12T04:57:03.730Z,35.429,73.332,4.9,mb
2007-11-11T22:10:40.730Z,37.04,71.698,4.1,mb
2007-11-09T05:28:06.910Z,36.601,71.459,4.7,mb
2007-11-09T00:26:34.490Z,39.017,71.537,4,mb
2007-11-08T23:03:10.460Z,36.542,71.245,4.5,mb
2007-11-08T11:24:21.440Z,37.775,72.414,4.2,mb
2007-11-08T06:13:37.690Z,36.675,70.954,4.5,mb
2007-11-07T13:29:43.280Z,36.633,71.398,4.3,mb
2007-11-07T09:38:03.030Z,42.21,69.191,4.6,mb
2007-11-07T08:29:33.590Z,36.607,71.421,4.4,mb
2007-11-06T02:15:46.730Z,38.155,73.264,5.5,mb
2007-11-04T00:13:11.740Z,36.347,70.788,4.3,mb
2007-11-03T20:43:58.140Z,40.045,77.771,3.8,mb
2007-11-03T14:18:15.910Z,39.281,73.663,4.3,mb
2007-11-03T12:43:16.040Z,36.255,70.943,4.4,mb
2007-11-03T09:19:05.450Z,36.458,70.862,5,mb
2007-11-02T17:23:59.270Z,39.517,74.573,4,mb
2007-11-02T15:46:12.200Z,38.136,74.352,4.3,mb
2007-11-02T15:33:08.600Z,37.653,71.865,4.5,mb
2007-11-01T00:21:51.690Z,37.96,73.202,4.5,mb
2007-10-31T14:57:41.320Z,36.6,70.234,4.5,mb
2007-10-30T12:54:02.930Z,37.389,72.145,4.5,mb
2007-10-29T00:17:35.610Z,36.455,71.086,4,mb
2007-10-27T21:09:46.610Z,36.449,70.367,5,mb
2007-10-26T06:50:06.660Z,35.304,76.753,5.2,mb
2007-10-25T21:39:05.000Z,37.722,72.785,4.3,mb
2007-10-25T09:06:31.250Z,37.707,71.764,4.1,mb
2007-10-24T23:14:22.580Z,35.649,77.428,4.2,mb
2007-10-24T07:55:55.490Z,39.499,70.714,4.6,mb
2007-10-24T02:35:18.840Z,36.477,71.083,3.9,mb
2007-10-24T01:05:38.430Z,36.431,70.231,3.9,mb
2007-10-22T19:04:06.400Z,36.286,70.828,3.5,mb
2007-10-22T00:13:43.280Z,35.38,78.348,3.8,mb
2007-10-19T20:45:56.940Z,33.337,73.48,3.8,mb
2007-10-19T17:13:56.020Z,38.324,73.038,4.3,mb
2007-10-19T15:53:04.590Z,40.401,70.2,4,mb
2007-10-18T04:10:38.100Z,36.998,72.162,4.3,mb
2007-10-17T06:45:42.870Z,36.683,71.153,4.9,mb
2007-10-16T18:02:03.330Z,36.353,71.41,4.5,mb
2007-10-16T14:54:46.570Z,36.158,71.097,4.6,mb
2007-10-14T05:49:07.450Z,37.439,69.922,4.5,mb
2007-10-14T01:56:57.080Z,39.408,71.633,4.3,mb
2007-10-14T01:05:40.330Z,37.61,75.925,4.3,mb
2007-10-10T22:37:18.410Z,36.374,71.094,4,mb
2007-10-10T14:08:12.650Z,37.456,71.708,4.3,mb
2007-10-10T06:33:59.940Z,38.745,73.28,4,mb
2007-10-10T02:09:13.070Z,36.233,71.021,4,mb
2007-10-09T17:53:08.140Z,36.321,70.878,3.8,mb
2007-10-09T16:00:42.590Z,42.927,77.868,5,mb
2007-10-08T17:04:03.230Z,37.523,74.505,3.7,mb
2007-10-08T13:14:14.410Z,36.418,70.437,4.3,mb
2007-10-08T10:58:52.110Z,40.679,72.316,4,mb
2007-10-06T07:51:48.230Z,37.625,74.458,4.2,mb
2007-10-06T01:39:05.380Z,34.517,74.396,4.2,mb
2007-10-04T23:58:33.900Z,36.454,71.458,3.8,mb
2007-10-04T18:15:36.970Z,37.378,72.156,3.5,mb
2007-10-04T05:14:18.150Z,32.685,76.336,4.6,mwc
2007-10-03T23:30:28.040Z,30.568,68.971,4,mb
2007-10-02T12:38:11.940Z,36.349,69.704,3.6,mb
2007-10-02T12:25:09.600Z,40.589,72.447,4.6,mb
2007-10-01T00:02:42.390Z,38.22,73.305,3.9,mb
2007-09-29T22:15:24.190Z,36.523,70.864,4.1,mb
2007-09-29T20:07:38.030Z,30.824,69.687,3.5,mb
2007-09-28T10:17:17.860Z,36.49,70.075,4.2,mb
2007-09-27T22:36:31.740Z,37.427,72.421,4.7,mb
2007-09-27T17:45:36.380Z,36.374,68.867,3.3,mb
2007-09-25T19:46:36.290Z,42.066,80.309,3.6,mb
2007-09-23T21:53:24.250Z,36.61,71.073,4.5,mb
2007-09-23T09:15:58.890Z,38.161,75.072,4.4,mb
2007-09-22T20:36:13.960Z,38.755,70.183,4,mb
2007-09-21T13:57:04.940Z,36.583,71.184,4.6,mb
2007-09-20T14:35:02.180Z,37.227,71.632,4.2,mb
2007-09-18T14:43:12.230Z,36.315,69.722,4.8,mb
2007-09-18T12:54:03.540Z,36.192,69.782,4.4,mwc
2007-09-16T18:57:24.790Z,36.847,68.668,4.5,mb
2007-09-16T10:43:33.910Z,37.576,72.121,4.4,mb
2007-09-15T17:12:56.170Z,36.645,71.237,3.9,mb
2007-09-12T21:15:48.270Z,39.946,77.582,3.2,mb
2007-09-12T03:12:40.480Z,36.485,71.006,4.2,mb
2007-09-10T17:56:03.480Z,37.601,72.182,4.6,mb
2007-09-10T16:07:47.370Z,36.646,69.906,3.3,mb
2007-09-10T11:51:32.140Z,36.588,70.351,4.9,mb
2007-09-09T21:10:22.580Z,38.112,74.376,3.8,mb
2007-09-09T03:31:37.400Z,36.35,70.793,4.4,mb
2007-09-09T02:00:41.480Z,30.612,69.792,5.3,mb
2007-09-06T13:03:14.430Z,36.289,71.136,4.4,mwc
2007-09-04T23:21:34.060Z,37.662,69.812,4.3,mb
2007-09-04T06:18:26.200Z,36.231,71.463,4.6,mb
2007-09-04T01:38:14.470Z,35.262,74.198,3.8,mb
2007-09-03T23:00:53.010Z,37.001,71.597,4.2,mb
2007-09-03T20:01:04.030Z,37.28,72.211,4.8,mb
2007-09-03T17:47:45.550Z,36.446,70.77,4.8,mb
2007-09-02T15:52:34.110Z,37.961,72.874,4.5,mwc
2007-09-02T15:30:37.910Z,44.579,78.339,5.1,mb
2007-09-02T14:31:46.580Z,36.394,70.955,4.3,mb
2007-09-01T12:07:23.920Z,40.719,77.612,4,mb
2007-08-31T04:52:22.550Z,36.616,70.105,4.7,mb
2007-08-30T23:08:37.770Z,36.296,69.607,3.8,mb
2007-08-30T15:30:45.260Z,35.908,71.103,4.4,mb
2007-08-30T00:59:52.030Z,36.316,70.934,4.3,mb
2007-08-29T21:49:41.250Z,36.322,71.177,4.5,mb
2007-08-29T14:00:50.810Z,37.12,71.968,4.6,mb
2007-08-29T04:27:28.800Z,33.583,73.65,4,mb
2007-08-26T18:03:22.800Z,36.628,70.675,3.7,mb
2007-08-26T14:52:28.540Z,36.166,71.348,4.7,mb
2007-08-26T09:01:23.310Z,36.925,71.705,4.5,mb
2007-08-25T04:42:06.370Z,36.676,64.78,3.6,mb
2007-08-24T14:18:41.770Z,37.93,69.821,4.6,mb
2007-08-23T14:00:53.440Z,36.482,70.582,4.3,mb
2007-08-23T11:21:24.680Z,37.244,72.047,4.6,mb
2007-08-23T03:09:22.430Z,36.296,69.165,3.8,mb
2007-08-21T17:30:04.750Z,39.171,74.73,4.3,mb
2007-08-20T04:51:41.420Z,36.485,71.37,4.6,mb
2007-08-18T11:02:56.990Z,36.951,71.351,4.9,mb
2007-08-18T02:02:23.260Z,36.428,70.984,3.6,mb
2007-08-15T21:10:06.070Z,38.113,75.637,3.9,mb
2007-08-14T23:38:39.120Z,37.926,77.081,4.3,mb
2007-08-14T14:35:13.650Z,36.571,71.084,4.8,mb
2007-08-12T22:31:19.620Z,36.428,70.523,4.2,mb
2007-08-12T13:26:00.860Z,34.769,73.207,4.6,mb
2007-08-11T01:30:30.990Z,37.338,70.284,3.8,mb
2007-08-10T00:28:23.000Z,36.437,71.385,4.5,mb
2007-08-09T20:33:46.250Z,31.343,80.155,4.5,mb
2007-08-08T15:10:07.160Z,34.3,70.622,4.5,mb
2007-08-08T10:26:10.290Z,36.9,69.876,4.5,mb
2007-08-08T01:07:21.460Z,36.118,70.972,3.7,mb
2007-08-08T00:37:04.910Z,37.093,71.718,5.1,mb
2007-08-07T20:32:08.480Z,36.353,70.463,4.2,mb
2007-08-07T10:11:40.920Z,30.97,78.116,3.8,mb
2007-08-06T21:52:12.070Z,30.184,72.558,3.8,mb
2007-08-06T09:49:45.630Z,37.404,71.953,4.5,mb
2007-08-05T22:20:05.410Z,37.945,69.596,4.4,mb
2007-08-05T18:23:09.030Z,36.659,68.083,3.9,mb
2007-08-05T11:25:16.260Z,38.383,73.661,3.8,mb
2007-08-05T09:50:58.260Z,35.495,75.039,4.2,mb
2007-08-05T04:54:39.980Z,36.49,71.092,3.8,mb
2007-08-04T07:53:26.000Z,36.616,71.283,4,mb
2007-08-03T22:58:55.850Z,37.443,72.457,4.1,mb
2007-08-03T10:54:13.140Z,37.545,71.978,4.6,mwc
2007-08-02T01:56:18.100Z,39.187,71.196,4,mb
2007-08-01T23:44:35.370Z,37.589,69.597,3.9,mb
2007-08-01T15:34:02.510Z,36.352,71.42,4.4,mb
2007-08-01T04:53:38.700Z,34.075,74.612,3.4,mb
2007-08-01T01:56:01.460Z,36.533,70.934,4.2,mb
2007-07-31T05:25:40.250Z,36.268,70.68,3.8,mb
2007-07-31T02:47:08.510Z,39.107,71.416,4.9,mb
2007-07-31T02:15:54.160Z,36.309,71.311,4.8,mb
2007-07-30T14:27:52.130Z,36.349,76.782,4.8,mb
2007-07-30T12:03:05.180Z,37.019,71.126,4,mb
2007-07-30T05:30:31.170Z,36.472,70.775,4.3,mb
2007-07-30T03:58:37.220Z,37.544,68.378,3.9,mb
2007-07-29T23:26:31.410Z,39.829,69.98,4.6,mb
2007-07-29T14:07:33.280Z,35.316,78.127,3.4,mb
2007-07-27T05:18:15.680Z,39.588,77.177,4.8,mb
2007-07-26T14:50:48.960Z,36.682,69.439,4.2,mb
2007-07-25T10:06:12.000Z,39.577,77.194,4.6,mb
2007-07-25T08:59:52.690Z,35.501,70.445,4.7,mb
2007-07-25T06:21:31.840Z,36.077,70.364,5,mb
2007-07-24T21:02:48.650Z,34.674,73.184,3.4,mb
2007-07-24T04:24:25.730Z,36.192,70.001,4.5,mb
2007-07-24T04:09:01.580Z,36.538,70.977,3.9,mb
2007-07-22T23:02:14.790Z,30.881,78.239,5.1,mb
2007-07-22T21:28:30.220Z,37.321,78.732,4.5,mb
2007-07-22T19:09:32.840Z,34.836,69.55,3.7,mb
2007-07-22T02:39:22.920Z,37.479,72.558,4,mb
2007-07-21T22:44:13.590Z,38.936,70.485,5.2,mwc
2007-07-21T04:53:22.800Z,34.826,73.219,4.4,mb
2007-07-19T18:49:18.790Z,36.443,71.238,4.8,mb
2007-07-18T21:11:57.590Z,42.132,78.937,4.6,mb
2007-07-18T10:06:43.420Z,36.515,70.258,4.2,mb
2007-07-16T12:50:03.290Z,36.934,71.441,4.1,mb
2007-07-16T11:02:05.150Z,36.181,71.495,4.3,mb
2007-07-15T12:24:28.870Z,36.485,70.743,4.7,mb
2007-07-13T16:57:05.600Z,36.426,71.133,3.6,mb
2007-07-12T21:28:39.270Z,36.184,70.974,4.1,mb
2007-07-12T17:31:43.130Z,36.37,71.304,4.2,mb
2007-07-11T16:56:45.570Z,37.601,71.984,4.4,mb
2007-07-11T14:43:55.920Z,36.453,70.957,4.7,mb
2007-07-11T10:00:24.580Z,36.315,70.094,4.3,mb
2007-07-10T23:29:41.280Z,37.411,72.183,4.3,mb
2007-07-10T22:40:40.850Z,36.173,71.387,4.1,mb
2007-07-10T14:29:57.530Z,36.427,70.122,4.3,mb
2007-07-10T00:03:48.650Z,39.698,74.516,4.8,mb
2007-07-09T22:30:22.920Z,34.838,73.142,3.5,mb
2007-07-08T16:43:13.840Z,36.417,70.424,3.5,mb
2007-07-07T19:13:43.150Z,30.113,69.65,4,mb
2007-07-06T23:03:17.500Z,36.393,70.762,4.4,mb
2007-07-06T03:37:47.290Z,36.349,71.498,4.3,mb
2007-07-05T22:52:26.940Z,36.786,72.169,4.5,mb
2007-07-05T13:19:55.280Z,37.211,71.797,4.6,mb
2007-07-05T10:33:57.150Z,36.414,71.309,4.1,mb
2007-07-04T03:20:48.250Z,38.14,76.214,3.7,mb
2007-07-04T02:27:51.220Z,38.498,76.398,4.2,mb
2007-07-03T22:20:32.450Z,36.478,71.149,4,mb
2007-07-02T22:52:03.320Z,42.238,68.903,4,mb
2007-06-29T22:33:01.170Z,36.61,71.265,4.4,mb
2007-06-28T07:16:37.960Z,37.412,74.057,4.1,mb
2007-06-28T04:10:54.960Z,37.25,72.443,3.7,mb
2007-06-27T03:31:49.690Z,35.573,74.365,3.7,mb
2007-06-27T01:02:32.040Z,40.642,63.73,4.4,mb
2007-06-27T00:45:29.560Z,36.421,71.009,4,mb
2007-06-26T19:16:49.080Z,38.605,70.515,4.7,mb
2007-06-26T16:47:45.520Z,36.503,70.34,4.4,mb
2007-06-26T05:22:36.440Z,35.784,67.899,4.8,mb
2007-06-25T16:22:35.000Z,37.202,71.882,4.5,mb
2007-06-25T00:55:57.960Z,36.622,71.129,4.7,mb
2007-06-24T22:55:44.920Z,36.048,70.241,4.3,mb
2007-06-24T06:13:20.120Z,35.181,73.979,3.6,mb
2007-06-23T19:15:22.810Z,36.659,71.727,4.6,mb
2007-06-23T18:19:12.150Z,36.43,70.769,4.8,mb
2007-06-22T19:12:43.310Z,34.301,74.375,3.5,mb
2007-06-22T04:51:29.130Z,37.296,68.903,5.3,mb
2007-06-20T17:34:52.130Z,36.206,70.986,4.1,mb
2007-06-19T10:43:28.850Z,36.348,70.826,4.4,mb
2007-06-18T16:37:02.830Z,36.598,70.328,4.4,mb
2007-06-17T23:55:06.360Z,33.008,78.231,3.8,mb
2007-06-17T20:19:57.540Z,31.968,70.396,3.9,mb
2007-06-17T20:01:47.830Z,41.961,77.293,3.9,mb
2007-06-16T16:27:20.040Z,36.275,70.178,4,mb
